latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime,footprint_dx,footprint_dy,footprint_nw_lat,footprint_nw_lon,footprint_ne_lat,footprint_ne_lon,footprint_se_lat,footprint_se_lon,footprint_sw_lat,footprint_sw_lon,footprint_area_km2,ee_elevation,ee_ndvi,ee_population_density,ee_landcover,ee_pdsi,ee_pr,ee_sph,ee_th,ee_tmmn,ee_tmmx,ee_vs,ee_erc
41.89159,-123.38768,295.02,0.58,0.52,2025-01-17,930,N21,VIIRS,n,2.0NRT,274.6,1.9,N,2025-01-17 09:30:00,0.0022626434885465066,0.0016843334531081568,41.89327433345311,-123.38994264348855,41.89327433345311,-123.38541735651145,41.889905666546895,-123.38541735651145,41.889905666546895,-123.38994264348855,0.140625,1154,0.4217,0.046452052891254425,10,0.0,0.699999988079071,0.003719999920576811,84.0,277.3999938964844,286.6000061035156,1.5,11.0
32.51311,-115.35377,297.48,0.39,0.36,2025-01-17,932,N21,VIIRS,n,2.0NRT,277.42,0.98,N,2025-01-17 09:32:00,0.001997386938444532,0.0016843334531081568,32.5147943334531,-115.35576738693844,32.5147943334531,-115.35177261306156,32.51142566654689,-115.35177261306156,32.51142566654689,-115.35576738693844,0.140625,7,0.1433,27.130104064941406,40,,,,,,,,
32.59838,-117.01047,307.34,0.39,0.36,2025-01-17,932,N21,VIIRS,n,2.0NRT,278.5,0.85,N,2025-01-17 09:32:00,0.001999285661571675,0.0016843334531081568,32.600064333453105,-117.01246928566157,32.600064333453105,-117.00847071433843,32.59669566654689,-117.00847071433843,32.59669566654689,-117.01246928566157,0.140625,96,0.19010000000000002,0.0,50,-2.109999895095825,0.0,0.005429999902844429,180.0,278.79998779296875,290.3999938964844,3.700000047683716,47.0
32.85666,-117.03047,305.75,0.39,0.36,2025-01-17,932,N21,VIIRS,n,2.0NRT,275.12,0.64,N,2025-01-17 09:32:00,0.0020050860800053596,0.0016843334531081568,32.858344333453104,-117.03247508608,32.858344333453104,-117.02846491391999,32.85497566654689,-117.02846491391999,32.85497566654689,-117.03247508608,0.140625,156,0.2674,0.0,30,-2.2300000190734863,0.0,0.0044200001284480095,176.0,276.8999938964844,290.29998779296875,3.4000000953674316,56.0
33.49001,-117.61571,303.57,0.4,0.37,2025-01-17,932,N21,VIIRS,n,2.0NRT,279.59,0.64,N,2025-01-17 09:32:00,0.0020196279581172804,0.0016843334531081568,33.491694333453104,-117.61772962795813,33.491694333453104,-117.61369037204189,33.48832566654689,-117.61369037204189,33.48832566654689,-117.61772962795813,0.140625,151,0.1603,0.0,60,0.7099999785423279,0.0,0.004910000134259462,173.0,280.0,291.79998779296875,3.700000047683716,53.0
33.61432,-117.82152,307.67,0.4,0.37,2025-01-17,932,N21,VIIRS,n,2.0NRT,280.0,1.02,N,2025-01-17 09:32:00,0.002022536057326194,0.0016843334531081568,33.616004333453105,-117.82354253605733,33.616004333453105,-117.81949746394268,33.61263566654689,-117.81949746394268,33.61263566654689,-117.82354253605733,0.140625,184,0.3453,298.9143981933594,20,1.190000057220459,0.0,0.00482999999076128,161.0,280.3999938964844,290.79998779296875,3.0999999046325684,55.0
33.71409,-117.71011,305.66,0.4,0.37,2025-01-17,932,N21,VIIRS,n,2.0NRT,279.82,1.38,N,2025-01-17 09:32:00,0.002024883038195934,0.0016843334531081568,33.715774333453105,-117.7121348830382,33.715774333453105,-117.7080851169618,33.71240566654689,-117.7080851169618,33.71240566654689,-117.7121348830382,0.140625,264,0.2767,0.0,30,1.659999966621399,0.0,0.004220000002533197,167.0,280.70001220703125,291.70001220703125,3.4000000953674316,62.0
33.79276,-117.47491,311.47,0.4,0.37,2025-01-17,932,N21,VIIRS,n,2.0NRT,276.09,1.56,N,2025-01-17 09:32:00,0.002026741846507514,0.0016843334531081568,33.79444433345311,-117.4769367418465,33.79444433345311,-117.47288325815349,33.791075666546895,-117.47288325815349,33.791075666546895,-117.4769367418465,0.140625,373,0.188,0.02858707122504711,30,2.059999942779541,0.0,0.002460000105202198,167.0,277.70001220703125,293.1000061035156,3.4000000953674316,84.0
33.85334,-118.33277,297.37,0.42,0.37,2025-01-17,932,N21,VIIRS,n,2.0NRT,284.07,0.78,N,2025-01-17 09:32:00,0.0020281781611557735,0.0016843334531081568,33.85502433345311,-118.33479817816115,33.85502433345311,-118.33074182183884,33.8516556665469,-118.33074182183884,33.8516556665469,-118.33479817816115,0.140625,25,0.1683,3.510782241821289,50,1.1299999952316284,0.0,0.005750000011175871,144.0,278.79998779296875,292.8999938964844,2.299999952316284,33.0
33.9558,-117.12156,295.98,0.39,0.36,2025-01-17,932,N21,VIIRS,n,2.0NRT,274.46,0.58,N,2025-01-17 09:32:00,0.002030617235695632,0.0016843334531081568,33.95748433345311,-117.12359061723569,33.95748433345311,-117.11952938276431,33.9541156665469,-117.11952938276431,33.9541156665469,-117.12359061723569,0.140625,662,0.2622,0.0,30,2.0799999237060547,0.0,0.0017900000093504786,163.0,275.29998779296875,291.6000061035156,3.299999952316284,90.0
