latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime,footprint_dx,footprint_dy,footprint_nw_lat,footprint_nw_lon,footprint_ne_lat,footprint_ne_lon,footprint_se_lat,footprint_se_lon,footprint_sw_lat,footprint_sw_lon,footprint_area_km2,ee_elevation,ee_ndvi,ee_population_density,ee_landcover,ee_pdsi,ee_pr,ee_sph,ee_th,ee_tmmn,ee_tmmx,ee_vs,ee_erc
34.05248,-118.55703,367.0,0.48,0.4,2025-01-07,2040,N21,VIIRS,l,2.0NRT,361.66,256.73,D,2025-01-07 20:40:00,0.0020329300702262416,0.0016843334531081568,34.05416433345311,-118.55906293007023,34.05416433345311,-118.55499706992977,34.0507956665469,-118.55499706992977,34.0507956665469,-118.55906293007023,0.140625,118,0.2419,42.91071319580078,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.05275,-118.53572,335.37,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,293.17,3.05,D,2025-01-07 20:40:00,0.0020329365448070198,0.0016843334531081568,34.05443433345311,-118.5377529365448,34.05443433345311,-118.53368706345519,34.0510656665469,-118.53368706345519,34.0510656665469,-118.5377529365448,0.140625,108,0.26480000000000004,917.6705322265625,50,1.850000023841858,0.0,0.005330000072717667,227.0,280.29998779296875,293.20001220703125,1.7000000476837158,44.0
34.05347,-118.55186,367.0,0.48,0.4,2025-01-07,2040,N21,VIIRS,h,2.0NRT,348.54,256.73,D,2025-01-07 20:40:00,0.002032953810778097,0.0016843334531081568,34.0551543334531,-118.55389295381079,34.0551543334531,-118.54982704618922,34.05178566654689,-118.54982704618922,34.05178566654689,-118.55389295381079,0.140625,120,0.2564,341.0213317871094,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.05445,-118.5467,344.22,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,292.58,71.15,D,2025-01-07 20:40:00,0.0020329773126703137,0.0016843334531081568,34.05613433345311,-118.54873297731267,34.05613433345311,-118.54466702268734,34.0527656665469,-118.54466702268734,34.0527656665469,-118.54873297731267,0.140625,120,0.2564,341.0213317871094,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.05521,-118.56264,340.62,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,291.56,284.83,D,2025-01-07 20:40:00,0.0020329955394111235,0.0016843334531081568,34.05689433345311,-118.56467299553941,34.05689433345311,-118.56060700446059,34.053525666546896,-118.56060700446059,34.053525666546896,-118.56467299553941,0.140625,118,0.2419,42.91071319580078,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.05543,-118.54155,353.38,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,296.71,71.15,D,2025-01-07 20:40:00,0.0020330008157006933,0.0016843334531081568,34.05711433345311,-118.5435830008157,34.05711433345311,-118.5395169991843,34.053745666546895,-118.5395169991843,34.053745666546895,-118.5435830008157,0.140625,105,0.2659,1420.3568115234375,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.05614,-118.55772,342.17,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,292.7,256.73,D,2025-01-07 20:40:00,0.0020330178441174025,0.0016843334531081568,34.057824333453105,-118.55975301784412,34.057824333453105,-118.55568698215589,34.05445566654689,-118.55568698215589,34.05445566654689,-118.55975301784412,0.140625,118,0.2419,42.91071319580078,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.05639,-118.5365,340.4,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,310.28,0.0,D,2025-01-07 20:40:00,0.0020330238401810004,0.0016843334531081568,34.058074333453106,-118.53853302384019,34.058074333453106,-118.53446697615982,34.054705666546894,-118.53446697615982,34.054705666546894,-118.53853302384019,0.140625,108,0.26480000000000004,917.6705322265625,50,1.850000023841858,0.0,0.005330000072717667,227.0,280.29998779296875,293.20001220703125,1.7000000476837158,44.0
34.05711,-118.55264,306.4,0.48,0.4,2025-01-07,2040,N21,VIIRS,l,2.0NRT,315.25,256.73,D,2025-01-07 20:40:00,0.0020330411092580386,0.0016843334531081568,34.05879433345311,-118.55467304110925,34.05879433345311,-118.55060695889074,34.055425666546896,-118.55060695889074,34.055425666546896,-118.55467304110925,0.140625,225,0.2838,445.96746826171875,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.05737,-118.53133,332.72,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,292.67,0.0,D,2025-01-07 20:40:00,0.0020330473454646344,0.0016843334531081568,34.059054333453105,-118.53336304734546,34.059054333453105,-118.52929695265453,34.05568566654689,-118.52929695265453,34.05568566654689,-118.53336304734546,0.140625,181,0.19590000000000002,28.542539596557617,10,1.850000023841858,0.0,0.005330000072717667,227.0,280.29998779296875,293.20001220703125,1.7000000476837158,44.0
34.05809,-118.54749,367.0,0.48,0.4,2025-01-07,2040,N21,VIIRS,h,2.0NRT,299.47,71.15,D,2025-01-07 20:40:00,0.0020330646153779845,0.0016843334531081568,34.059774333453106,-118.54952306461537,34.059774333453106,-118.54545693538462,34.056405666546894,-118.54545693538462,34.056405666546894,-118.54952306461537,0.140625,225,0.2838,445.96746826171875,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.05909,-118.54225,340.62,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,304.49,71.15,D,2025-01-07 20:40:00,0.002033088602388109,0.0016843334531081568,34.060774333453104,-118.54428308860238,34.060774333453104,-118.54021691139761,34.05740566654689,-118.54021691139761,34.05740566654689,-118.54428308860238,0.140625,202,0.25720000000000004,682.1331787109375,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.06006,-118.53717,367.0,0.48,0.4,2025-01-07,2040,N21,VIIRS,l,2.0NRT,371.8,0.0,D,2025-01-07 20:40:00,0.002033111870920477,0.0016843334531081568,34.061744333453106,-118.53920311187092,34.061744333453106,-118.53513688812909,34.058375666546894,-118.53513688812909,34.058375666546894,-118.53920311187092,0.140625,181,0.19590000000000002,28.542539596557617,10,1.850000023841858,0.0,0.005330000072717667,227.0,280.29998779296875,293.20001220703125,1.7000000476837158,44.0
34.06076,-118.5534,325.31,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,290.89,18.06,D,2025-01-07 20:40:00,0.002033128663337735,0.0016843334531081568,34.06244433345311,-118.55543312866334,34.06244433345311,-118.55136687133665,34.059075666546896,-118.55136687133665,34.059075666546896,-118.55543312866334,0.140625,225,0.2838,445.96746826171875,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.06103,-118.53204,341.9,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,294.28,0.0,D,2025-01-07 20:40:00,0.002033135140568196,0.0016843334531081568,34.06271433345311,-118.53407313514056,34.06271433345311,-118.53000686485943,34.059345666546896,-118.53000686485943,34.059345666546896,-118.53407313514056,0.140625,181,0.19590000000000002,28.542539596557617,10,1.850000023841858,0.0,0.005330000072717667,227.0,280.29998779296875,293.20001220703125,1.7000000476837158,44.0
34.06175,-118.54822,355.1,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,308.94,165.13,D,2025-01-07 20:40:00,0.0020331524136052628,0.0016843334531081568,34.06343433345311,-118.5502531524136,34.06343433345311,-118.5461868475864,34.0600656665469,-118.5461868475864,34.0600656665469,-118.5502531524136,0.140625,225,0.2838,445.96746826171875,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.06274,-118.54298,367.0,0.48,0.4,2025-01-07,2040,N21,VIIRS,l,2.0NRT,333.3,165.13,D,2025-01-07 20:40:00,0.002033176165034704,0.0016843334531081568,34.064424333453104,-118.54501317616503,34.064424333453104,-118.54094682383497,34.06105566654689,-118.54094682383497,34.06105566654689,-118.54501317616503,0.140625,202,0.25720000000000004,682.1331787109375,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.06372,-118.53786,367.0,0.48,0.4,2025-01-07,2040,N21,VIIRS,h,2.0NRT,351.04,370.83,D,2025-01-07 20:40:00,0.0020331996776951386,0.0016843334531081568,34.06540433345311,-118.53989319967769,34.06540433345311,-118.5358268003223,34.0620356665469,-118.5358268003223,34.0620356665469,-118.53989319967769,0.140625,202,0.25720000000000004,682.1331787109375,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.06469,-118.53273,332.8,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,293.54,370.83,D,2025-01-07 20:40:00,0.002033222951551764,0.0016843334531081568,34.066374333453105,-118.53476322295155,34.066374333453105,-118.53069677704845,34.06300566654689,-118.53069677704845,34.06300566654689,-118.53476322295155,0.140625,181,0.19590000000000002,28.542539596557617,10,1.850000023841858,0.0,0.005330000072717667,227.0,280.29998779296875,293.20001220703125,1.7000000476837158,44.0
34.06541,-118.54896,367.0,0.48,0.4,2025-01-07,2040,N21,VIIRS,h,2.0NRT,351.69,165.13,D,2025-01-07 20:40:00,0.0020332402277130923,0.0016843334531081568,34.067094333453106,-118.55099324022771,34.067094333453106,-118.54692675977228,34.063725666546894,-118.54692675977228,34.063725666546894,-118.55099324022771,0.140625,225,0.2838,445.96746826171875,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.06641,-118.54366,367.0,0.48,0.4,2025-01-07,2040,N21,VIIRS,h,2.0NRT,356.01,165.13,D,2025-01-07 20:40:00,0.0020332642234013212,0.0016843334531081568,34.068094333453104,-118.5456932642234,34.068094333453104,-118.5416267357766,34.06472566654689,-118.5416267357766,34.06472566654689,-118.5456932642234,0.140625,315,0.2311,484.39794921875,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.06738,-118.53856,367.0,0.48,0.4,2025-01-07,2040,N21,VIIRS,l,2.0NRT,332.89,370.83,D,2025-01-07 20:40:00,0.0020332875003518454,0.0016843334531081568,34.069064333453106,-118.54059328750036,34.069064333453106,-118.53652671249965,34.065695666546894,-118.53652671249965,34.065695666546894,-118.54059328750036,0.140625,315,0.2311,484.39794921875,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.06907,-118.54967,298.71,0.48,0.4,2025-01-07,2040,N21,VIIRS,l,2.0NRT,322.92,161.41,D,2025-01-07 20:40:00,0.002033328057704248,0.0016843334531081568,34.07075433345311,-118.55170332805771,34.07075433345311,-118.5476366719423,34.0673856665469,-118.5476366719423,34.0673856665469,-118.55170332805771,0.140625,335,0.278,1099.7293701171875,50,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.07007,-118.54438,367.0,0.48,0.4,2025-01-07,2040,N21,VIIRS,h,2.0NRT,362.08,161.41,D,2025-01-07 20:40:00,0.002033352057732666,0.0016843334531081568,34.07175433345311,-118.54641335205774,34.07175433345311,-118.54234664794227,34.068385666546895,-118.54234664794227,34.068385666546895,-118.54641335205774,0.140625,315,0.2311,484.39794921875,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.07104,-118.53928,341.44,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,307.66,91.21,D,2025-01-07 20:40:00,0.0020333753388933717,0.0016843334531081568,34.07272433345311,-118.5413133753389,34.07272433345311,-118.53724662466111,34.0693556665469,-118.53724662466111,34.0693556665469,-118.5413133753389,0.140625,315,0.2311,484.39794921875,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.07373,-118.54512,367.0,0.48,0.4,2025-01-07,2040,N21,VIIRS,h,2.0NRT,334.29,161.41,D,2025-01-07 20:40:00,0.0020334399079508705,0.0016843334531081568,34.075414333453104,-118.54715343990794,34.075414333453104,-118.54308656009205,34.07204566654689,-118.54308656009205,34.07204566654689,-118.54715343990794,0.140625,315,0.2311,484.39794921875,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.07469,-118.54004,334.18,0.48,0.4,2025-01-07,2040,N21,VIIRS,n,2.0NRT,294.1,91.21,D,2025-01-07 20:40:00,0.002033462953261422,0.0016843334531081568,34.0763743334531,-118.54207346295327,34.0763743334531,-118.53800653704674,34.07300566654689,-118.53800653704674,34.07300566654689,-118.54207346295327,0.140625,315,0.2311,484.39794921875,10,1.6399999856948853,0.0,0.005169999785721302,227.0,281.5,291.8999938964844,1.7000000476837158,52.0
34.02449,-118.53745,297.77,0.36,0.57,2025-01-08,902,N21,VIIRS,n,2.0NRT,283.97,0.96,N,2025-01-08 09:02:00,0.002032259340470722,0.0016843334531081568,34.026174333453106,-118.53948225934047,34.026174333453106,-118.53541774065954,34.022805666546894,-118.53541774065954,34.022805666546894,-118.53948225934047,0.140625,0,,,80,,0.0,0.005200000014156103,24.0,286.0,294.79998779296875,4.5,49.0
34.02476,-118.54129,298.24,0.36,0.57,2025-01-08,902,N21,VIIRS,n,2.0NRT,283.76,0.96,N,2025-01-08 09:02:00,0.002032265806102164,0.0016843334531081568,34.02644433345311,-118.54332226580611,34.02644433345311,-118.5392577341939,34.023075666546895,-118.5392577341939,34.023075666546895,-118.54332226580611,0.140625,0,,,80,,0.0,0.005200000014156103,24.0,286.0,294.79998779296875,4.5,49.0
34.02702,-118.65066,296.95,0.36,0.57,2025-01-08,902,N21,VIIRS,n,2.0NRT,282.54,1.38,N,2025-01-08 09:02:00,0.002032319929215381,0.0016843334531081568,34.028704333453106,-118.65269231992922,34.028704333453106,-118.64862768007079,34.025335666546894,-118.64862768007079,34.025335666546894,-118.65269231992922,0.140625,0,,,80,,0.0,0.005200000014156103,18.0,286.3999938964844,294.5,4.699999809265137,50.0
34.02729,-118.65458,296.51,0.36,0.57,2025-01-08,902,N21,VIIRS,n,2.0NRT,282.64,1.15,N,2025-01-08 09:02:00,0.0020323263956552574,0.0016843334531081568,34.02897433345311,-118.65661232639565,34.02897433345311,-118.65254767360435,34.025605666546895,-118.65254767360435,34.025605666546895,-118.65661232639565,0.140625,0,,,80,,0.0,0.005200000014156103,18.0,286.3999938964844,294.5,4.699999809265137,50.0
34.02756,-118.6585,297.96,0.36,0.58,2025-01-08,902,N21,VIIRS,n,2.0NRT,282.39,1.15,N,2025-01-08 09:02:00,0.0020323328621814148,0.0016843334531081568,34.02924433345311,-118.66053233286219,34.02924433345311,-118.65646766713782,34.025875666546895,-118.65646766713782,34.025875666546895,-118.66053233286219,0.140625,0,,,80,,0.0,0.005200000014156103,18.0,286.3999938964844,294.5,4.699999809265137,50.0
34.02783,-118.66242,298.24,0.36,0.58,2025-01-08,902,N21,VIIRS,n,2.0NRT,282.16,1.06,N,2025-01-08 09:02:00,0.0020323393287938547,0.0016843334531081568,34.02951433345311,-118.66445233932879,34.02951433345311,-118.6603876606712,34.026145666546896,-118.6603876606712,34.026145666546896,-118.66445233932879,0.140625,0,,,80,,0.0,0.005200000014156103,18.0,286.3999938964844,294.5,4.699999809265137,50.0
34.0281,-118.66635,296.85,0.36,0.58,2025-01-08,902,N21,VIIRS,n,2.0NRT,281.91,1.06,N,2025-01-08 09:02:00,0.002032345795492578,0.0016843334531081568,34.02978433345311,-118.6683823457955,34.02978433345311,-118.6643176542045,34.026415666546896,-118.6643176542045,34.026415666546896,-118.6683823457955,0.140625,0,,,80,1.9900000095367432,0.0,0.005059999879449606,18.0,286.6000061035156,294.6000061035156,4.800000190734863,50.0
34.02836,-118.51718,301.42,0.35,0.57,2025-01-08,902,N21,VIIRS,n,2.0NRT,284.2,1.68,N,2025-01-08 09:02:00,0.0020323520227654916,0.0016843334531081568,34.030044333453105,-118.51921235202276,34.030044333453105,-118.51514764797723,34.02667566654689,-118.51514764797723,34.02667566654689,-118.51921235202276,0.140625,19,0.404,3962.3056640625,50,2.7200000286102295,0.0,0.005260000005364418,24.0,285.20001220703125,294.1000061035156,4.400000095367432,48.0
34.02837,-118.67027,295.34,0.36,0.58,2025-01-08,902,N21,VIIRS,n,2.0NRT,282.11,0.81,N,2025-01-08 09:02:00,0.0020323522622775862,0.0016843334531081568,34.03005433345311,-118.67230235226228,34.03005433345311,-118.66823764773773,34.026685666546896,-118.66823764773773,34.026685666546896,-118.67230235226228,0.140625,0,,,80,1.9900000095367432,0.0,0.005059999879449606,18.0,286.6000061035156,294.6000061035156,4.800000190734863,50.0
34.02864,-118.52116,304.75,0.36,0.57,2025-01-08,902,N21,VIIRS,n,2.0NRT,283.66,6.64,N,2025-01-08 09:02:00,0.0020323587291488803,0.0016843334531081568,34.03032433345311,-118.52319235872915,34.03032433345311,-118.51912764127084,34.0269556665469,-118.51912764127084,34.0269556665469,-118.52319235872915,0.140625,1,0.2416,1082.1866455078125,80,2.7200000286102295,0.0,0.005260000005364418,24.0,285.20001220703125,294.1000061035156,4.400000095367432,48.0
